sku,name,description,category,subcategory,brand,size,shade,price,stock,weight,tags
PTZ020DA2,G-Ceram ZF Dentine - A2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,A2,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DA2,G-Ceram ZF Dentine - A2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,A2,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DA3,G-Ceram ZF Dentine - A3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,A3,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DA3,G-Ceram ZF Dentine - A3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,A3,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DA3.5,G-Ceram ZF Dentine - A3.5 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,A3.5,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DA3.5,G-Ceram ZF Dentine - A3.5 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,A3.5,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DA4,G-Ceram ZF Dentine - A4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,A4,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DA4,G-Ceram ZF Dentine - A4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,A4,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DB1,G-Ceram ZF Dentine - B1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,B1,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DB1,G-Ceram ZF Dentine - B1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,B1,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DB2,G-Ceram ZF Dentine - B2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,B2,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DB2,G-Ceram ZF Dentine - B2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,B2,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DB3,G-Ceram ZF Dentine - B3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,B3,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DB3,G-Ceram ZF Dentine - B3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,B3,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DB4,G-Ceram ZF Dentine - B4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,B4,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DB4,G-Ceram ZF Dentine - B4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,B4,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DC1,G-Ceram ZF Dentine - C1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,C1,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DC1,G-Ceram ZF Dentine - C1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,C1,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DC2,G-Ceram ZF Dentine - C2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,C2,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DC2,G-Ceram ZF Dentine - C2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,C2,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DC3,G-Ceram ZF Dentine - C3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,C3,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DC3,G-Ceram ZF Dentine - C3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,C3,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DC4,G-Ceram ZF Dentine - C4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,C4,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DC4,G-Ceram ZF Dentine - C4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,C4,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DD2,G-Ceram ZF Dentine - D2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,D2,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DD2,G-Ceram ZF Dentine - D2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,D2,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DD3,G-Ceram ZF Dentine - D3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,D3,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DD3,G-Ceram ZF Dentine - D3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,D3,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ020DD4,G-Ceram ZF Dentine - D4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,20g,D4,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ050DD4,G-Ceram ZF Dentine - D4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Dentine,G-Ceram,50g,D4,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I1,G-Ceram ZF Incisal - I1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,I1,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I1,G-Ceram ZF Incisal - I1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,I1,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I2,G-Ceram ZF Incisal - I2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,I2,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I2,G-Ceram ZF Incisal - I2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,I2,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I3,G-Ceram ZF Incisal - I3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,I3,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I3,G-Ceram ZF Incisal - I3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,I3,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I4,G-Ceram ZF Incisal - I4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,I4,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0I4,G-Ceram ZF Incisal - I4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,I4,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0T,G-Ceram ZF Incisal - T - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,T,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0T,G-Ceram ZF Incisal - T - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,T,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0V,G-Ceram ZF Incisal - V - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,20g,V,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZ1S0V,G-Ceram ZF Incisal - V - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Incisal,G-Ceram,50g,V,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0BL,G-Ceram ZF Shoulder - Bleach - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,20g,Bleach,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0BL,G-Ceram ZF Shoulder - Bleach - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,50g,Bleach,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0LT,G-Ceram ZF Shoulder - Light - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,20g,Light,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0LT,G-Ceram ZF Shoulder - Light - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,50g,Light,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0M,G-Ceram ZF Shoulder - Medium - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,20g,Medium,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0M,G-Ceram ZF Shoulder - Medium - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,50g,Medium,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0MD,G-Ceram ZF Shoulder - Medium Dark - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,20g,Medium Dark,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0MD,G-Ceram ZF Shoulder - Medium Dark - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,50g,Medium Dark,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0D,G-Ceram ZF Shoulder - Dark - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,20g,Dark,,100,20g,"porcelain,powder,zirconia-ceramic,dental"
PTZS0D,G-Ceram ZF Shoulder - Dark - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",Labside > Porcelain Powder,ZF Shoulder,G-Ceram,50g,Dark,,100,50g,"porcelain,powder,zirconia-ceramic,dental"
GLP50,G-Plates LC Light Curing Baseplates,"Light-curing Baseplates for making individual customised impression trays and functional trays. Can be used chairside to make accurate bases for bite registration and wax try-ins. Each box contains 50 plates. High dimensional stability with very low shrinkage Soft consistency, excellent malleability and adaptation to model. Long shelf life and storability.",Labside > Denture & Labs,Baseplates,G-Plates,,,,100,,"baseplate,light-curing,denture"
G-WAX-DENTAL-MODELLI,G-Wax Dental Modelling Wax,G-Wax Dental Modelling Wax has high temperature stability and offers a more accurate try and less risk of distortion in the mouth.  Sheets of Modelling Wax are used by the technician to create the preliminary denture base that the dentist will try on in the patient's mouth.,Labside > Denture & Labs,Modelling Wax,G-Wax,,,,100,,"wax,modelling,denture"
G-CLEAN,G-Clean Tray Cleaner,"A fast and effective solution for impression trays, instruments, and accessories. G-Clean gently dissolves alginate and plaster residues without scratching or sanding. Simply soak for 15-30 minutes, rinse with running water, and your trays will be spotless and ready to use. Discover easy cleaning with G-Clean!",Labside > Denture & Labs,Cleaners,G-Clean,,,,100,,"cleaner,tray,alginate"
GDLNR,G-Dent Liner,"G-Dent Liner is a light-curing, compomer liner composed of polyacid-modified composite resins and glass ionomer fillers. Its formulation allows for slight expansion, partially compensating for the polymerization shrinkage of composite materials. The glass ionomer content enhances adhesion to dentin, doubling its bonding strength.",Chairside > Restorative Materials,Liners,G-Dent,,,,100,,"liner,compomer,light-curing"
GMPL3,G-Dent Temp Fill,"Self-Curing, Eugenol Free Temporary Filling Material Temp Fill is a self-curing, eugenol-free, bioinert temporary filling made from zinc oxide and synthetic resins.  It hardens upon contact with oral moisture and provides reliable sealing with easy application. Excellent retention and easy handling Medium hardness after setting, ensuring easy removal Ready to use, no mixing required",Chairside > Restorative Materials,Temporary Fillings,G-Dent,,,,100,,"temporary-filling,zinc-oxide"
GD-NHC-A1,SKU - A1,"G-Dent Nano Hybrid Composite is a light-curing, bioinert and radiopaque nano-hybrid composite available in Vita shades.  It offers high aesthetics, excellent polishability, color stability, superior strength and abration resistance, ensuring durable and natural-looking restorations. Indirect restorations such as inlays and onlays Core build-ups Non-sticky formulation for easy handling High resistance and durability Excellent biocompatibility High radiopacity Fast and easy polishing to a lasting, high-gloss finish Long-lasting aesthetic results with shade stability Compatible with all conventional bonding agents",Chairside > Restorative Materials,Composites,G-Dent,4g syringe,A1,,100,4g,"composite,nano-hybrid,restorative,dental"
