Ürün Grup ID,Varyant ID,İsim,Açıklama,Satış Fiyatı,İndirimli Fiyatı,Alış Fiyatı,Barkod Listesi,SKU,Silindi mi?,Marka,Kategoriler,Etiketler,Resim URL,Metadata Başlık,Metadata Açıklama,Slug,Stok:Ana Depo,Tip,Varyant Tip 1,Varyant Değer 1,Varyant Tip 2,Varyant Değer 2,Desi,HS Kod,Birim Ürün Miktarı,Ürün Birimi,Satılan Ürün Miktarı,Satılan Ürün Birimi,Google Ürün Kategorisi,Tedarikçi,Stoğu Tükenince Satmaya Devam Et,Satış Kanalı:dev-glindent,Sepet Başına Minimum Alma Adeti:dev-glindent,Sepet Başına Maksimum Alma Adeti:dev-glindent,Varyant Aktiflik
,,G-Ceram ZF Dentine - B1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DB1,PTZ050DB1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050db1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DB2,PTZ020DB2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020db2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DB2,PTZ050DB2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050db2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DB3,PTZ020DB3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020db3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DB3,PTZ050DB3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050db3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DB4,PTZ020DB4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020db4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - B4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DB4,PTZ050DB4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - B4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050db4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DC1,PTZ020DC1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dc1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DC1,PTZ050DC1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dc1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DC2,PTZ020DC2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dc2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DC2,PTZ050DC2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dc2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DC3,PTZ020DC3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dc3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DC3,PTZ050DC3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dc3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DC4,PTZ020DC4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dc4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - C4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DC4,PTZ050DC4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - C4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dc4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DD2,PTZ020DD2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dd2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DD2,PTZ050DD2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dd2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DD3,PTZ020DD3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dd3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DD3,PTZ050DD3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dd3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ020DD4,PTZ020DD4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz020dd4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Dentine - D4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ050DD4,PTZ050DD4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Dentine - D4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz050dd4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I1,PTZ1S0I1,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I1 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i1,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I1-2,PTZ1S0I1-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I1 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i1-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I2,PTZ1S0I2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I2 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I2-2,PTZ1S0I2-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I2 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i2-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I3,PTZ1S0I3,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I3 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i3,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I3-2,PTZ1S0I3-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I3 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i3-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I4,PTZ1S0I4,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I4 - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i4,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - I4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0I4-2,PTZ1S0I4-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - I4 - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0i4-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - T - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0T,PTZ1S0T,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - T - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0t,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - T - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0T-2,PTZ1S0T-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - T - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0t-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - V - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0V,PTZ1S0V,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - V - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0v,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Incisal - V - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZ1S0V-2,PTZ1S0V-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Incisal - V - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptz1s0v-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Shoulder - Bleach - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZS0BL,PTZS0BL,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Shoulder - Bleach - 20g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptzs0bl,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
,,G-Ceram ZF Shoulder - Bleach - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub-structured porcelain crowns and bridges, porcelain veneer.
Thanks to its modelling ease of use, G-Ceram ZF Zirconia-Ceramic powder is a reliable ceramic powder for veneering.",,,,PTZS0BL-2,PTZS0BL-2,false,G-Ceram,Labside > Porcelain Powder,"porcelain,powder,zirconia-ceramic,dental",,G-Ceram ZF Shoulder - Bleach - 50g,"G-Ceram ZF Zirconia-Ceramic powder is a natural feldspathic porcelain powder, which is used to make zirconium oxide (ZrO2) and both lithium disilicate (LS2) sub",ptzs0bl-2,100,PHYSICAL,,,,,,,,,,,,,false,VISIBLE,,,true
